User,Post Type,Post Date
260,1,1588162893
261,2,1588165523
261,4,1588166988
261,3,1588166676
261,3,1588165940
261,2,1588162496
261,5,1588165422
261,1,1588166586
261,1,1588168490
261,5,1588165673
261,2,1588163509
261,4,1588168475
261,1,1588162867
261,3,1588165322
261,3,1588165287
262,2,1588166787
262,1,1588164644
262,1,1588168930
262,1,1588166568
262,2,1588165655
262,4,1588165460
262,3,1588166275
262,2,1588164668
262,3,1588167392
262,4,1588165598
262,1,1588161483
263,5,1588165085
263,1,1588165167
263,1,1588163291
263,2,1588166167
263,1,1588167058
263,5,1588163007
263,4,1588166338
263,4,1588166607
263,2,1588164835
263,4,1588170370
263,5,1588163855
263,2,1588164661
263,1,1588165713
263,5,1588168383
263,3,1588166595
263,1,1588165916
263,1,1588163918
263,1,1588164866
264,2,1588165159
264,3,1588162937
264,1,1588166026
264,2,1588165780
265,4,1588163267
265,4,1588164256
265,4,1588164157
265,1,1588163217
265,2,1588164715
265,4,1588164283
265,2,1588164425
265,4,1588164998
265,1,1588166676
265,4,1588167848
265,5,1588166586
265,3,1588168021
265,3,1588164493
265,3,1588164284
265,4,1588165776
265,3,1588161156
265,4,1588166218
265,3,1588161736
265,2,1588166019
265,1,1588165003
266,2,1588169437
266,5,1588165573
266,4,1588164748
266,2,1588164498
266,5,1588161619
266,4,1588168238
266,5,1588167860
266,2,1588165662
266,1,1588164070
266,4,1588162017
266,2,1588163939
266,4,1588165594
266,4,1588164382
266,5,1588164591
266,3,1588165539
266,4,1588160949
266,1,1588164803
266,4,1588169089
266,4,1588163720
266,1,1588165122
266,4,1588167065
266,1,1588161788
266,4,1588167985
267,5,1588163953
267,4,1588164375
268,4,1588161530
268,1,1588166181
268,5,1588168645
268,4,1588164533
269,4,1588166336
269,2,1588164493
269,3,1588162338
269,4,1588163311
269,3,1588169314
269,2,1588166611
270,4,1588166338
270,4,1588165738
270,4,1588165615
270,1,1588168096
270,5,1588164665
270,2,1588163495
270,4,1588164393
270,4,1588163014
270,2,1588163508
270,5,1588164760
270,5,1588164960
270,4,1588164918
270,2,1588166425
270,1,1588167963
270,4,1588160314
271,1,1588162487
271,1,1588163307
271,1,1588166003
271,3,1588163413
272,3,1588168384
272,1,1588163355
272,4,1588168162
272,4,1588163918
272,2,1588166391
272,3,1588166844
272,5,1588168757
272,2,1588164605
272,1,1588164118
273,5,1588161326
273,1,1588166165
273,5,1588162789
273,1,1588163420
273,5,1588163828
273,1,1588163432
273,2,1588164485
273,2,1588163593
273,5,1588163371
273,1,1588164696
273,2,1588169185
273,4,1588164972
273,4,1588167167
273,2,1588164667
274,5,1588165017
274,3,1588166384
274,3,1588167938
274,2,1588163279
274,5,1588165744
274,2,1588165426
274,2,1588159247
274,3,1588167142
274,4,1588165692
274,5,1588166859
274,1,1588165779
274,5,1588164603
274,5,1588164945
274,4,1588163656
274,1,1588166512
275,3,1588167006
275,2,1588166091
275,3,1588161635
275,3,1588166526
275,1,1588162619
275,3,1588162512
275,3,1588165331
275,2,1588166746
275,1,1588166936
275,1,1588167884
275,3,1588165217
275,4,1588166288
275,5,1588164482
275,4,1588163175
275,3,1588163323
275,3,1588166055
275,1,1588165272
275,3,1588167673
276,4,1588165641
276,2,1588165334
276,1,1588165505
276,1,1588163843
276,1,1588164884
276,2,1588163419
276,3,1588167946
276,2,1588163717
276,2,1588165483
276,1,1588165127
277,3,1588166431
277,5,1588164842
277,2,1588167376
277,1,1588164235
277,4,1588163952
277,2,1588166258
277,1,1588164167
277,5,1588164287
277,4,1588162670
277,4,1588164658
278,2,1588165728
278,4,1588162371
279,2,1588162051
279,1,1588171216
279,1,1588166048
279,2,1588164140
279,5,1588161676
279,3,1588164559
279,2,1588164038
279,3,1588166198
279,4,1588168866
279,1,1588164732
280,4,1588166011
280,4,1588166395
280,2,1588165209
280,3,1588165109
280,2,1588164813
280,5,1588164762
280,4,1588166026
280,5,1588162475
280,5,1588165432
280,4,1588164254
280,2,1588163368
280,4,1588167071
280,1,1588165042
280,4,1588166897
280,1,1588165491
280,2,1588161462
280,3,1588165530
280,5,1588165521
280,4,1588166919
280,1,1588166663
280,3,1588166702
280,1,1588161928
280,1,1588163305
281,1,1588165779
281,2,1588167589
281,1,1588164397
281,5,1588166197
281,5,1588168463
281,3,1588164574
281,2,1588167202
281,3,1588161962
281,5,1588168207
281,4,1588163882
281,1,1588165806
281,4,1588165387
281,2,1588165546
281,5,1588164169
281,5,1588160153
281,1,1588164847
281,1,1588166170
281,3,1588166023
281,1,1588167757
282,3,1588166473
282,3,1588160453
282,3,1588166673
282,5,1588168880
282,2,1588166929
282,5,1588166428
282,2,1588164214
282,2,1588165314
283,2,1588162753
283,4,1588167715
283,1,1588163595
283,2,1588164682
283,1,1588162209
283,2,1588163097
283,5,1588166538
283,5,1588169772
283,5,1588163869
283,5,1588163698
283,5,1588163749
283,4,1588166591
283,5,1588166588
283,1,1588167214
283,1,1588165245
283,3,1588164918
283,1,1588168305
283,5,1588163700
283,5,1588167166
283,3,1588164022
283,1,1588162763
283,4,1588164177
283,4,1588166276
284,5,1588166323
284,1,1588168961
284,5,1588164614
284,2,1588162473
284,1,1588160960
284,3,1588164843
284,2,1588165935
284,5,1588160610
284,1,1588161267
284,1,1588165980
284,4,1588166074
284,5,1588164496
285,3,1588163927
285,5,1588164878
286,4,1588165437
286,4,1588165420
286,5,1588163618
286,4,1588160499
286,2,1588166057
286,2,1588159458
286,2,1588165955
286,5,1588165285
286,4,1588165194
286,3,1588166622
286,4,1588170783
286,5,1588163158
286,5,1588165713
286,2,1588166751
286,2,1588169453
286,4,1588167195
286,5,1588167894
286,5,1588167756
286,1,1588168681
286,2,1588165992
286,5,1588166968
287,2,1588163542
287,5,1588166869
287,4,1588165133
287,2,1588166906
287,3,1588163491
287,5,1588164443
287,5,1588168943
287,4,1588168563
287,4,1588162777
287,4,1588166572
287,1,1588166532
287,1,1588167753
287,2,1588166989
287,4,1588166228
287,3,1588163651
288,3,1588168458
288,4,1588164497
288,2,1588161477
289,3,1588159535
289,1,1588165554
289,3,1588164730
289,4,1588164138
289,1,1588163183
289,5,1588166253
289,1,1588164178
289,5,1588166722
289,2,1588168766
289,4,1588162178
289,2,1588162717
289,2,1588165572
289,2,1588164741
289,3,1588164616
289,2,1588164860
289,4,1588165917
289,4,1588164913
289,5,1588164423
289,1,1588163201
289,2,1588165981
289,5,1588167369
289,4,1588166970
289,4,1588167366
289,3,1588167286
290,5,1588167475
290,4,1588166298
290,4,1588167027
290,1,1588168731
290,4,1588166183
290,5,1588162130
290,4,1588164883
290,5,1588161867
290,4,1588163872
290,5,1588163657
290,5,1588166627
290,3,1588162956
290,1,1588165818
290,5,1588162552
290,1,1588167438
290,3,1588160772
291,5,1588166434
291,3,1588163237
291,5,1588161502
291,5,1588165978
291,3,1588162967
291,3,1588164216
291,1,1588164352
291,2,1588164173
291,1,1588161939
291,1,1588160840
291,5,1588163107
291,3,1588164213
291,3,1588166757
291,4,1588167470
291,4,1588163083
291,1,1588166973
291,3,1588163913
291,2,1588166378
291,1,1588166910
291,2,1588163783
291,2,1588164851
292,3,1588162786
292,2,1588162206
292,2,1588168226
292,2,1588163988
292,5,1588165480
292,4,1588167063
292,3,1588169530
292,5,1588161669
292,5,1588161622
292,2,1588164599
292,1,1588163399
292,2,1588167319
292,1,1588163410
292,5,1588161693
292,4,1588162483
292,5,1588166666
292,3,1588165110
292,5,1588167145
292,4,1588165024
293,2,1588167518
293,2,1588166066
293,2,1588165334
293,4,1588166176
293,4,1588163378
293,4,1588168926
293,5,1588163528
293,2,1588164003
293,3,1588165406
294,2,1588168254
294,5,1588165640
294,5,1588167478
294,3,1588162728
294,3,1588162067
294,1,1588167760
294,5,1588165229
294,1,1588163950
294,5,1588165846
294,3,1588166439
294,1,1588166048
294,3,1588166232
294,4,1588172107
294,4,1588166164
294,1,1588165310
294,4,1588167509
294,1,1588162794
294,5,1588167784
294,3,1588166901
295,4,1588166611
295,1,1588164684
295,3,1588163237
295,1,1588165903
295,5,1588163289
295,5,1588166832
295,4,1588167451
295,5,1588167473
295,1,1588167194
295,4,1588163925
295,1,1588164222
295,3,1588165894
295,5,1588162839
295,5,1588162717
295,1,1588164580
295,2,1588163086
295,4,1588165016
295,5,1588165931
295,1,1588165385
296,4,1588163551
296,3,1588162292
296,3,1588166421
296,4,1588165254
296,5,1588166818
296,5,1588165666
296,5,1588163617
296,5,1588165088
296,3,1588168336
296,5,1588163961
296,4,1588165031
296,1,1588164822
296,3,1588168744
296,5,1588164561
296,1,1588165456
296,2,1588166437
296,3,1588168098
296,3,1588163245
296,4,1588166783
296,5,1588164284
296,3,1588166809
296,5,1588168583
297,1,1588164162
297,5,1588166023
297,4,1588166514
297,3,1588163841
298,5,1588165581
298,3,1588162405
298,3,1588163784
298,1,1588166357
298,4,1588167309
298,5,1588163178
298,2,1588163361
298,2,1588166278
299,5,1588162366
299,1,1588168223
299,4,1588162535
299,1,1588168420
299,2,1588166404
299,2,1588165896
299,5,1588163022
299,2,1588165644
299,2,1588164132
299,2,1588167125
299,4,1588167176
299,4,1588165137
299,2,1588165875
299,5,1588165845
299,4,1588167206
299,3,1588163250
299,4,1588162619
299,5,1588167482
299,5,1588169990
299,2,1588166107
299,4,1588167405
299,5,1588168245
300,2,1588163940
300,1,1588163080
300,2,1588165885
300,2,1588164216
300,4,1588167100
300,2,1588162812
300,2,1588166031
300,4,1588164558
300,3,1588163990
300,3,1588163398
300,1,1588166064
300,2,1588163355
300,2,1588165551
300,5,1588163629
300,3,1588165642
300,1,1588167953
301,4,1588165216
301,2,1588164342
301,5,1588165611
301,2,1588163486
301,4,1588161750
301,4,1588165938
302,3,1588165654
302,3,1588165252
302,5,1588168363
302,4,1588166361
302,2,1588165316
302,4,1588164675
302,5,1588170900
302,2,1588166058
302,1,1588165249
302,1,1588163559
302,2,1588163370
302,5,1588166233
302,2,1588166979
302,1,1588160701
303,4,1588163859
303,5,1588166635
303,3,1588164291
303,5,1588164058
303,1,1588165578
303,5,1588165222
303,1,1588166995
304,5,1588167801
304,3,1588165538
304,2,1588161043
304,2,1588162323
304,5,1588162346
304,1,1588162638
304,2,1588162096
304,4,1588164283
304,3,1588164235
304,1,1588165433
304,2,1588165069
304,2,1588165957
304,5,1588165563
304,2,1588163332
304,1,1588160509
304,2,1588164571
304,4,1588165828
305,3,1588164328
305,5,1588164149
305,5,1588165457
305,3,1588166835
305,3,1588166488
305,3,1588163550
305,1,1588163775
305,4,1588165196
305,4,1588164044
305,5,1588163222
305,5,1588165491
306,5,1588167766
306,3,1588159928
306,5,1588166882
306,3,1588167343
306,2,1588162832
306,3,1588165779
306,4,1588166895
306,5,1588165278
306,5,1588170157
306,3,1588168798
306,2,1588166597
306,5,1588163972
306,5,1588164214
306,2,1588164907
306,5,1588164867
306,5,1588166296
306,1,1588164451
307,5,1588166554
307,5,1588167320
307,2,1588165172
307,3,1588164506
307,5,1588166459
307,2,1588165734
307,3,1588164177
307,4,1588165650
307,2,1588163423
307,1,1588167642
307,2,1588166404
307,3,1588160576
307,1,1588166229
307,3,1588168753
307,5,1588165404
307,4,1588167819
307,3,1588164505
307,3,1588164525
307,4,1588164744
307,5,1588167041
307,1,1588164835
308,3,1588165724
308,2,1588165087
309,4,1588169581
309,4,1588165185
309,1,1588167329
309,4,1588161925
309,5,1588168665
309,3,1588161580
309,4,1588161952
309,1,1588165234
309,5,1588167182
309,2,1588159565
309,1,1588169375
309,4,1588165749
309,3,1588163835
309,3,1588161902
309,2,1588164860
309,1,1588163694
309,3,1588169722
309,4,1588164301
309,2,1588167497
309,3,1588166591
309,1,1588165854
309,2,1588168181
309,3,1588167029
309,2,1588165691
310,4,1588167199
310,1,1588163017
310,3,1588163194
310,2,1588165658
311,2,1588165623
311,5,1588164903
311,1,1588167081
311,4,1588167008
311,3,1588166772
311,1,1588169636
311,1,1588165459
311,3,1588169723
311,4,1588165291
311,5,1588164370
311,4,1588164272
311,2,1588163524
311,3,1588163318
311,1,1588165971
311,4,1588169243
311,1,1588166413
311,4,1588164786
311,5,1588166477
311,4,1588165068
312,2,1588163621
312,3,1588166504
312,5,1588166067
312,3,1588168837
312,2,1588162611
312,5,1588166730
312,1,1588165676
312,2,1588164263
312,4,1588164633
312,1,1588165470
312,3,1588163269
312,3,1588165234
312,1,1588167056
313,2,1588164412
313,2,1588167263
314,2,1588165267
314,4,1588167662
314,1,1588168668
314,4,1588167947
314,4,1588166361
314,1,1588168363
314,5,1588164541
314,2,1588163201
314,4,1588164512
314,3,1588166734
314,5,1588169507
314,1,1588164002
315,5,1588164223
315,4,1588167010
315,4,1588165006
315,2,1588166023
315,5,1588165336
315,3,1588166080
315,4,1588164798
315,4,1588164667
315,4,1588163481
315,5,1588162511
315,5,1588164984
315,2,1588164896
315,4,1588166389
315,2,1588162087
315,4,1588165698
315,5,1588169646
315,4,1588165147
315,3,1588167461
315,2,1588164818
315,1,1588162552
315,1,1588167515
315,4,1588165069
315,1,1588168804
315,2,1588163926
316,3,1588164556
316,2,1588167798
316,3,1588164535
316,2,1588167661
316,5,1588165461
316,2,1588160396
316,5,1588163926
316,2,1588164456
316,5,1588162232
316,5,1588164520
316,3,1588165215
317,2,1588166557
317,5,1588165834
317,5,1588163529
317,2,1588160218
317,1,1588164832
317,1,1588161519
317,4,1588166740
317,5,1588166703
317,4,1588165029
317,4,1588164923
317,5,1588162659
317,1,1588164751
317,4,1588164025
317,1,1588166975
317,4,1588167745
317,1,1588164630
317,1,1588163158
317,3,1588162028
317,1,1588162575
317,1,1588163429
317,2,1588165681
317,5,1588163917
317,3,1588162986
318,3,1588167237
318,4,1588168420
318,5,1588164775
318,3,1588163256
318,4,1588165106
318,2,1588168960
318,2,1588166358
318,5,1588166516
318,1,1588160136
318,2,1588169856
318,5,1588166492
318,1,1588168082
318,4,1588167752
318,3,1588164317
318,4,1588164362
318,3,1588162993
318,2,1588165938
318,3,1588165979
318,3,1588166488
318,5,1588164638
318,1,1588169898
318,3,1588168257
318,4,1588165592
318,1,1588161858
319,3,1588165434
319,5,1588164610
319,4,1588166667
319,2,1588165578
319,3,1588167228
319,4,1588165116
319,2,1588167157
319,1,1588163338
319,2,1588162436
319,4,1588162986
319,4,1588166123
319,1,1588165892
319,2,1588164420
319,2,1588168095
319,2,1588165777
319,1,1588166444
319,4,1588166870
319,3,1588162675
319,3,1588161011
319,4,1588164361
319,1,1588165582
319,5,1588164868
320,2,1588165018
320,2,1588165308
320,5,1588164447
320,4,1588166831
320,3,1588166522
320,2,1588166457
320,1,1588165178
320,5,1588167795
320,5,1588168706
320,1,1588162348
320,1,1588167538
320,5,1588169337
320,5,1588170612
320,4,1588167227
320,2,1588163683
320,1,1588163400
320,4,1588168006
321,5,1588166008
321,3,1588165009
321,3,1588170084
321,1,1588164789
321,2,1588165668
321,5,1588165881
321,2,1588166171
321,2,1588164906
321,4,1588167761
321,3,1588162698
321,4,1588164073
321,3,1588162687
321,2,1588167993
321,2,1588165478
321,1,1588163965
321,1,1588165070
321,1,1588168813
321,4,1588162506
321,5,1588166347
322,4,1588164614
322,2,1588162865
322,3,1588165897
322,5,1588166874
322,5,1588161844
322,1,1588165128
322,5,1588166423
322,5,1588168226
322,5,1588163997
322,5,1588164902
322,4,1588164434
322,5,1588169574
322,1,1588163115
322,5,1588163952
322,1,1588163942
322,3,1588163444
322,2,1588168736
322,1,1588164979
323,1,1588163831
323,5,1588168124
323,1,1588162778
323,1,1588164852
323,1,1588168108
323,5,1588167658
323,5,1588164629
323,3,1588165430
323,3,1588166969
323,2,1588163932
323,5,1588168324
323,1,1588164422
324,5,1588167370
324,2,1588165801
324,1,1588168657
324,4,1588166136
324,1,1588165241
324,5,1588163718
324,5,1588167585
324,1,1588166871
324,4,1588161187
324,5,1588166025
324,3,1588166338
324,4,1588168002
324,2,1588163037
324,2,1588163480
324,1,1588165800
324,2,1588164435
324,4,1588169083
324,3,1588167408
324,3,1588164726
325,1,1588165619
325,5,1588162068
325,3,1588164217
325,5,1588164571
325,4,1588163012
325,1,1588163432
325,3,1588167513
325,4,1588165266
325,5,1588165751
325,4,1588162156
325,4,1588167145
325,5,1588161718
325,1,1588166418
325,3,1588162465
325,3,1588169001
325,5,1588162746
325,1,1588164592
325,4,1588165119
326,5,1588164364
326,5,1588164630
326,4,1588163626
326,2,1588166731
326,5,1588163452
326,3,1588165809
326,1,1588163488
327,4,1588165894
327,5,1588165509
327,1,1588162513
327,2,1588168258
327,2,1588162508
327,2,1588165369
327,3,1588165372
327,2,1588164112
327,3,1588168094
327,5,1588159886
327,5,1588165794
327,2,1588164650
328,1,1588166676
328,3,1588164886
328,1,1588164613
328,4,1588168110
328,3,1588162922
328,5,1588161809
328,5,1588166721
328,1,1588166577
328,3,1588163468
328,3,1588165875
328,3,1588162463
328,3,1588162775
328,1,1588163868
328,2,1588161047
328,5,1588166263
328,1,1588162357
328,5,1588163476
328,2,1588162528
328,1,1588165945
328,4,1588166283
329,4,1588163885
329,5,1588166108
329,2,1588163850
329,2,1588168310
329,5,1588162609
329,2,1588164976
329,4,1588162953
329,1,1588163621
329,2,1588162867
329,5,1588165045
329,1,1588166426
329,2,1588168028
329,5,1588165575
329,2,1588167546
329,2,1588164429
329,5,1588166849
329,5,1588164129
329,2,1588164156
329,2,1588165950
329,3,1588164308
329,1,1588167524
329,3,1588163093
329,5,1588167935
329,1,1588162725
330,3,1588162636
330,2,1588166826
330,3,1588166759
330,3,1588166403
330,2,1588165658
330,2,1588165585
330,1,1588166092
330,4,1588163527
330,4,1588163508
330,4,1588164498
330,1,1588168571
330,1,1588167203
330,2,1588165474
330,1,1588167238
330,2,1588165446
330,2,1588165749
331,5,1588162799
331,3,1588164745
331,3,1588170111
331,1,1588166505
331,1,1588162517
331,1,1588166224
331,4,1588163546
331,1,1588166547
331,2,1588168752
331,4,1588164296
332,5,1588166094
332,2,1588164696
332,3,1588164215
332,1,1588164480
332,2,1588164104
333,4,1588168412
333,3,1588166162
333,4,1588164448
333,2,1588166449
333,2,1588165167
333,2,1588167380
333,4,1588169601
333,2,1588166443
333,5,1588163816
333,3,1588165603
333,5,1588165889
333,3,1588165080
334,5,1588161052
334,1,1588160869
334,3,1588164568
334,2,1588166561
334,2,1588163012
334,5,1588162918
334,2,1588165318
334,2,1588164612
334,2,1588165527
334,3,1588166945
334,4,1588164962
334,5,1588165998
334,4,1588165924
334,2,1588162596
334,2,1588166833
334,1,1588167336
334,3,1588167696
334,1,1588165166
334,1,1588162394
335,1,1588166309
335,5,1588161422
335,2,1588164485
335,2,1588167795
335,1,1588165563
335,4,1588164171
335,4,1588165163
335,3,1588164695
335,4,1588165182
335,5,1588166021
336,5,1588167231
336,3,1588168774
336,1,1588167783
336,4,1588167588
336,4,1588167228
336,4,1588162273
336,3,1588168680
336,5,1588169497
336,5,1588163450
336,3,1588170201
337,3,1588162274
337,2,1588162934
337,5,1588163997
337,4,1588162363
337,5,1588162224
337,5,1588166223
337,4,1588166634
337,1,1588166835
337,3,1588164032
337,3,1588164125
337,4,1588161642
337,3,1588165506
337,2,1588165239
338,2,1588161973
338,2,1588164906
338,2,1588163429
338,4,1588162655
338,3,1588164876
338,1,1588162520
338,2,1588166174
338,4,1588167989
338,3,1588164057
338,3,1588165979
338,2,1588166695
338,1,1588165095
338,4,1588164278
338,3,1588164958
338,1,1588165409
338,5,1588165203
338,4,1588163851
338,1,1588164329
338,1,1588163919
339,4,1588167577
339,4,1588168485
339,2,1588165304
339,1,1588167510
339,1,1588167203
339,1,1588162861
339,5,1588168126
339,3,1588168846
339,1,1588162680
339,3,1588159263
339,2,1588165870
339,4,1588163056
339,5,1588162713
339,4,1588164266
339,4,1588166474
339,2,1588163141
339,4,1588164070
339,3,1588164838
339,4,1588162473
339,3,1588165494
339,1,1588163010
340,3,1588167237
340,3,1588165774
340,1,1588163874
340,1,1588165788
340,5,1588169009
340,4,1588167076
340,4,1588164200
340,1,1588165032
340,1,1588163415
341,5,1588166713
341,5,1588165194
341,1,1588167318
341,1,1588166285
341,5,1588164120
341,3,1588166710
341,1,1588164394
341,1,1588166113
341,4,1588165039
341,4,1588165351
341,1,1588164354
341,5,1588164862
342,5,1588167247
342,2,1588164092
342,5,1588166228
342,3,1588163922
342,5,1588163332
342,2,1588163715
343,2,1588166472
343,3,1588167792
343,3,1588162477
343,3,1588166682
343,1,1588167125
343,3,1588162853
343,4,1588164822
343,2,1588161514
343,2,1588167395
343,4,1588166198
343,5,1588167930
343,3,1588159002
343,3,1588166760
343,1,1588169726
343,5,1588165633
344,1,1588166152
344,3,1588163751
344,4,1588168659
344,3,1588165212
344,2,1588164674
344,2,1588164394
344,1,1588160513
344,4,1588167446
344,3,1588164646
344,5,1588167108
344,4,1588165612
344,4,1588163563
344,2,1588165193
344,5,1588163592
344,3,1588168582
344,2,1588165536
344,4,1588164838
344,3,1588162467
344,3,1588167413
345,1,1588167131
345,4,1588164292
345,5,1588168624
345,4,1588168229
345,5,1588165987
345,2,1588164080
345,3,1588163976
345,4,1588162766
345,4,1588165720
345,2,1588163895
345,1,1588163231
345,3,1588166834
345,5,1588165252
345,1,1588163141
345,3,1588164953
345,2,1588163030
345,4,1588168820
345,5,1588163654
345,2,1588165171
345,3,1588163921
345,3,1588167261
346,4,1588162284
346,3,1588164226
346,2,1588166712
346,5,1588165280
346,3,1588162089
346,1,1588164498
347,4,1588166952
347,3,1588164673
347,4,1588163253
347,3,1588164121
347,4,1588162959
348,2,1588165075
348,3,1588167830
348,3,1588166599
348,5,1588168398
348,5,1588166733
348,1,1588164839
348,2,1588162412
348,2,1588166300
348,1,1588163872
348,3,1588166922
348,1,1588165941
348,1,1588167192
348,3,1588163986
348,5,1588167349
348,5,1588160317
348,4,1588165396
348,2,1588164355
348,4,1588164427
348,2,1588168649
349,5,1588162684
349,4,1588164216
349,1,1588164797
349,2,1588161106
349,1,1588166208
350,4,1588165079
350,3,1588166403
350,4,1588166953
350,5,1588168826
350,4,1588164818
350,1,1588163803
350,2,1588163612
350,5,1588167118
350,4,1588166859
350,4,1588163935
350,5,1588164925
350,1,1588167146
350,1,1588163468
350,3,1588162982
350,3,1588166084
350,2,1588164018
350,4,1588164728
350,3,1588162238
350,3,1588163901
351,4,1588164682
351,5,1588164275
352,5,1588164300
352,2,1588165623
352,1,1588163749
352,3,1588164124
352,3,1588167719
352,4,1588167025
352,5,1588165747
352,2,1588167101
352,4,1588163536
352,4,1588160624
352,3,1588163909
352,1,1588168373
352,5,1588163414
352,5,1588164605
352,3,1588165194
352,3,1588165632
352,5,1588164137
352,2,1588167706
352,2,1588166142
352,2,1588161958
352,2,1588164635
352,1,1588163625
352,5,1588163184
353,5,1588163813
353,1,1588166371
353,5,1588167620
353,2,1588164085
353,3,1588165856
353,1,1588165774
353,1,1588170890
353,1,1588166970
353,5,1588167004
353,2,1588164262
353,4,1588162601
353,3,1588164916
353,1,1588166471
353,1,1588168211
353,3,1588163176
353,4,1588167853
353,5,1588164980
353,1,1588163181
353,3,1588163002
353,2,1588160494
353,3,1588167678
353,3,1588164415
353,3,1588165006
354,1,1588163340
354,1,1588167674
354,3,1588166457
354,5,1588165104
354,4,1588169249
354,4,1588163329
354,5,1588163921
354,2,1588163139
354,4,1588169206
354,1,1588163514
354,1,1588164219
354,3,1588166163
354,5,1588162387
354,1,1588163671
354,3,1588168598
354,1,1588162325
354,4,1588167143
354,1,1588167021
354,4,1588164731
355,5,1588162580
355,5,1588166208
355,1,1588161625
355,5,1588166202
355,5,1588164130
355,5,1588167679
355,2,1588170351
355,5,1588166483
355,3,1588167982
355,1,1588166753
355,4,1588164763
355,2,1588163205
355,1,1588167762
356,5,1588163701
356,4,1588165764
356,4,1588164309
356,4,1588163340
356,4,1588165400
356,3,1588167207
356,1,1588166811
357,3,1588163531
357,3,1588167479
357,2,1588168226
357,1,1588166761
357,1,1588168669
357,5,1588163747
357,1,1588166622
357,5,1588165961
357,3,1588167170
357,3,1588164065
357,2,1588162132
357,2,1588165888
357,3,1588163355
357,5,1588167067
357,4,1588166016
357,1,1588162907
357,5,1588165591
357,3,1588168805
357,3,1588166112
357,4,1588166996
357,1,1588163738
358,1,1588164556
358,5,1588161712
358,1,1588160001
358,2,1588165163
358,2,1588165031
358,1,1588168466
358,5,1588162947
358,3,1588162132
358,1,1588168304
358,5,1588166275
358,4,1588166198
358,3,1588164936
358,4,1588164236
358,4,1588165285
358,5,1588161792
358,1,1588166548
359,2,1588164913
359,5,1588167633
359,4,1588163801
359,1,1588170590
359,1,1588165279
359,4,1588163705
359,5,1588164168
359,2,1588161480
359,3,1588161588
359,1,1588164865
359,2,1588164710
359,4,1588166369
359,4,1588162712
359,1,1588167484
359,2,1588164680
359,4,1588164380
360,3,1588164296
360,4,1588164338
360,2,1588166491
360,2,1588166617
360,5,1588166262
360,2,1588164879
360,4,1588168219
360,4,1588165058
360,5,1588163243
361,4,1588163385
361,1,1588164923
361,2,1588163378
361,3,1588164352
361,3,1588166620
361,5,1588166162
361,5,1588165834
361,4,1588164700
361,2,1588167923
361,4,1588165105
361,4,1588162894
361,2,1588168599
361,2,1588167989
361,1,1588167054
361,3,1588166063
361,4,1588162669
361,3,1588166069
361,3,1588164641
361,2,1588166652
361,3,1588166159
362,4,1588169796
362,5,1588166156
362,3,1588164977
362,4,1588168107
362,5,1588162848
362,4,1588165567
362,2,1588167092
362,4,1588168189
362,2,1588168250
362,4,1588169822
362,1,1588165013
362,2,1588166659
362,2,1588166212
362,2,1588161700
362,3,1588165948
362,2,1588165734
362,4,1588167670
362,1,1588165590
362,4,1588164480
362,3,1588163400
363,3,1588164058
363,4,1588166819
363,3,1588163900
363,2,1588162370
363,1,1588164266
363,2,1588162264
363,5,1588161208
363,3,1588162215
363,1,1588166958
363,2,1588163471
363,2,1588164856
363,3,1588168834
363,5,1588161971
363,2,1588168412
363,3,1588166864
363,5,1588165700
363,2,1588162679
363,2,1588163041
364,2,1588167697
364,3,1588166281
364,1,1588164376
364,2,1588161076
364,2,1588164922
364,3,1588165302
364,1,1588164468
364,3,1588165551
364,4,1588163137
364,1,1588165915
364,3,1588167107
364,1,1588163911
364,1,1588165239
364,3,1588165908
364,5,1588163861
365,3,1588164465
365,3,1588166695
365,5,1588161963
365,4,1588165043
365,3,1588164987
365,3,1588167393
365,2,1588162139
365,1,1588162951
366,4,1588163591
366,2,1588168276
366,5,1588168579
366,2,1588165296
366,1,1588162745
366,2,1588168015
366,5,1588163754
366,3,1588165111
366,5,1588162230
366,5,1588160352
366,3,1588164484
366,5,1588165311
366,1,1588165177
366,4,1588163813
366,5,1588163003
366,4,1588162467
366,5,1588164431
366,1,1588167337
366,1,1588165614
366,4,1588165910
366,5,1588164241
366,1,1588164428
366,5,1588167085
367,1,1588164641
367,1,1588168607
367,3,1588165199
367,3,1588163939
368,4,1588165868
368,2,1588166654
368,4,1588169124
368,5,1588167330
368,1,1588165764
368,4,1588165061
368,4,1588162731
368,4,1588167172
368,1,1588163907
368,3,1588165896
368,5,1588162926
368,5,1588162296
368,1,1588165120
368,2,1588160438
368,3,1588163111
368,5,1588164300
368,5,1588168225
368,3,1588164668
368,4,1588167138
368,2,1588162039
368,4,1588164155
368,1,1588161227
369,2,1588162715
369,5,1588163336
369,1,1588166759
369,1,1588159651
369,2,1588164005
369,3,1588165451
369,3,1588164142
369,4,1588163491
369,5,1588169867
369,5,1588165118
369,5,1588168347
369,5,1588166909
369,4,1588163627
369,3,1588165013
369,4,1588163673
369,5,1588163848
369,2,1588168518
370,2,1588165671
370,2,1588163253
370,5,1588168030
370,2,1588161832
370,1,1588164751
370,1,1588167462
370,2,1588165822
370,2,1588165686
370,5,1588166248
370,2,1588165068
370,4,1588164895
370,5,1588166025
370,5,1588165282
